year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,11,4,5704.5151,5695.5913,5695.5913,22593.643,.51563096,.5704515,MD,33,21,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Farming, fishing, and forestry occupations",10
2022,11,4,3429.0667,3503.2949,3503.2949,13801.595,.51563096,.34290668,MD,33,41,Female,Hispanic,Hispanic,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Medical, except hospital",Professional and related occupations,47.310001
2022,11,4,4428.4038,4390.9204,4390.9204,17474.902,.51563096,.44284037,MD,33,60,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,15.377778
2022,11,8,3911.855,3824.3601,3824.3601,14051.578,.39118552,.39118552,MD,3,68,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",54.944855
2022,11,8,4289.606,4258.522,4258.522,16773.766,.39118552,.39118552,MD,3,70,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",65.933998
2022,11,4,5981.1929,6014.4419,6014.4419,21579.584,.68697441,.68697441,MD,Not identified,63,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Entertainment and recreation,"Management, business, and financial occupations",27.47238
2022,11,4,6869.7437,6957.4463,6957.4463,32154.867,.68697441,.68697441,MD,Not identified,64,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,26.424999
2022,11,8,4355.376,4391.9883,4391.9883,17429.76,.43553758,.43553758,MD,31,62,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,11,8,4607.4761,4574.0889,4574.0889,18405.84,.43553758,.43553758,MD,31,65,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,11,8,4308.8115,4369.5059,4369.5059,17283.273,.43553758,.43088114,MD,31,25,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,28.845999
2022,11,8,4862.2637,4906.6235,4906.6235,19683.092,.44286391,.44286391,MD,Not identified,51,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,Sales and related occupations,57.674999
2022,11,8,4428.6392,4530.1016,4530.1016,17793.074,.44286391,.44286391,MD,Not identified,53,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Social Services,Professional and related occupations,47
2022,11,8,4997.168,5049.332,5049.332,20418.018,.44286391,.49971682,MD,Not identified,23,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",25.475
2022,11,4,4390.2656,4427.1714,4427.1714,17619.172,.43902653,.43902653,MD,Not identified,62,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Professional and related occupations,18.589666
2022,11,8,4798.2109,4850.6328,4850.6328,18658.58,.44286391,.44286391,MD,Not identified,57,Male,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",55.28825
2022,11,8,4428.6392,4530.1016,4530.1016,17793.074,.44286391,.44286391,MD,Not identified,51,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital","Management, business, and financial occupations",120.06825
2022,11,8,5542.104,5660.3608,5660.3608,22453.887,.44286391,.55421036,MD,Not identified,20,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Transportation and material moving occupations,14
2022,11,4,6979.7686,7194.5137,7194.5137,28539.666,.69797689,.69797689,MD,3,20,Female,Not hispanic,Multiple races,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Office and administrative support occupations,17.200001
2022,11,8,4244.4512,4360.6108,4360.6108,17036.436,.42444512,.42444512,MD,31,56,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,39
2022,11,8,5933.6606,5966.645,5966.645,23367.811,.42444512,.42444512,MD,31,59,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Transportation and material moving occupations,45
2022,11,8,8741.2549,8683.4678,8683.4678,36569.27,.42444512,.87412548,MD,31,22,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Service occupations,18.5
2022,11,4,4901.2139,4945.9292,4945.9292,19840.768,.44641155,.44641155,MD,31,53,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,23.5
2022,11,4,4464.1157,4566.3906,4566.3906,17935.609,.44641155,.44641155,MD,31,52,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",120.06825
2022,11,8,4320.2905,4323.791,4323.791,16982.74,.44336638,.43202904,MD,33,48,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Personal services, including private household",Service occupations,14
2022,11,8,4635.4302,4659.686,4659.686,18692.494,.44336638,.43202904,MD,33,49,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Construction,Construction and extraction occupations,25
2022,11,8,3293.1643,3343.3721,3343.3721,13453.515,.34300652,.34300652,MD,Not identified,39,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Production occupations,
2022,11,4,4542.5527,4666.8706,4666.8706,18232.959,.45425525,.45425525,MD,Not identified,55,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Professional and related occupations,15
2022,11,4,5135.2046,5191.3081,5191.3081,19969.031,.45425525,.45425525,MD,Not identified,56,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Transportation and material moving occupations,18
2022,11,8,4428.6392,4530.1016,4530.1016,17793.074,.44286391,.44286391,MD,15,51,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Office and administrative support occupations,120.06825
2022,11,8,4862.2637,4906.6235,4906.6235,19743.939,.44286391,.48622638,MD,15,53,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Transportation and material moving occupations,
2022,11,8,5542.104,5660.3608,5660.3608,22453.887,.44286391,.55421036,MD,15,22,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Service occupations,17
2022,11,8,5187.0327,5245.665,5245.665,21141.762,.44286391,.51870328,MD,15,28,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Service occupations,9.5
2022,11,8,5100.9414,5173.0957,5173.0957,22142.584,.51009417,.51009417,MD,15,61,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,"Installation, maintenance, and repair occupations",20
2022,11,8,3987.6267,4011.4302,4011.4302,15755.866,.51009417,.39876267,MD,15,49,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Service occupations,19
2022,11,8,6217.8486,6118.8242,6118.8242,26262.189,.62178487,.62178487,MD,Not identified,44,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,16.5
2022,11,8,8993.9131,9432.8027,9432.8027,33806.219,.56905115,.89939135,MD,Not identified,29,Female,Not hispanic,Black,Not a veteran,"Self-employed, unincorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons","Manufacturing, nondurable goods",Production occupations,
2022,11,4,4749.6211,4823.1489,4823.1489,19348.23,.46885407,.46885407,MD,15,46,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Sales and related occupations,11
2022,11,8,4300.9038,4338.5796,4338.5796,17092.285,.43009037,.43009037,MD,15,37,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,67.5
2022,12,4,5877.8174,5886.5098,5886.5098,23809.707,.40601659,.40601659,MD,31,36,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,25
2022,12,4,4060.166,4041.1628,4041.1628,16872.328,.40601659,.40601659,MD,31,46,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",50
2022,12,8,3495.5725,3467.5591,3467.5591,15139.792,.34955725,.34955725,MD,Not identified,66,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,"Management, business, and financial occupations",41.25
2022,12,4,6556.6553,6588.1196,6588.1196,26716.07,.62519377,.62519377,MD,31,45,Male,Not hispanic,White,Veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Sales and related occupations,32.051167
2022,12,4,6251.938,6281.5313,6281.5313,25714.912,.62519377,.62519377,MD,31,44,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,34.188
2022,12,8,6443.8452,6391.9224,6391.9224,25920.453,.6443845,.6443845,MD,510,52,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",62.150002
2022,12,8,4596.3252,4507.3496,4507.3496,17440.303,.45963252,.45963252,MD,510,35,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,17
2022,12,8,6528.7783,6636.6401,6636.6401,26845.389,.45963252,.65287787,MD,510,33,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,22
2022,12,8,5303.3315,5253.2188,5253.2188,24368.809,.5303331,.5303331,MD,510,61,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,70
2022,12,4,3523.5745,3495.3364,3495.3364,13696.176,.35235745,.35235745,MD,510,66,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
